ts,amin,pagi,gama,created_at
2024-02-29 20:00:16,818648,2972701,498126,2024-02-29T13:05:47Z
2024-02-29 21:00:15,818648,2972701,498126,2024-02-29T14:07:01Z
2024-02-29 22:00:15,818648,2972701,498126,2024-02-29T15:05:44Z
2024-02-29 23:00:16,818686,2972874,498145,2024-02-29T16:05:57Z
2024-03-01 00:00:15,818686,2972874,498145,2024-02-29T17:05:31Z
2024-03-01 01:00:15,818686,2972874,498145,2024-02-29T18:06:53Z
2024-03-01 02:00:15,818645,2972725,498112,2024-02-29T19:05:22Z
2024-03-01 03:00:16,818645,2972725,498112,2024-02-29T20:07:03Z
2024-03-01 04:00:16,818645,2972725,498112,2024-02-29T21:06:41Z
2024-03-01 04:00:16,818645,2972725,498112,2024-02-29T22:05:33Z
2024-03-01 06:00:15,818645,2972725,498112,2024-02-29T23:05:50Z
2024-03-01 07:00:15,818645,2972725,498112,2024-03-01T00:23:19Z
2024-03-01 08:00:15,818645,2972725,498112,2024-03-01T01:29:51Z
2024-03-01 09:00:15,818645,2972725,498112,2024-03-01T02:13:44Z
2024-03-01 10:00:16,818645,2972725,498112,2024-03-01T03:07:38Z
2024-03-01 11:00:16,818645,2972725,498112,2024-03-01T04:07:05Z
2024-03-01 12:00:15,818645,2972725,498112,2024-03-01T05:06:06Z
2024-03-01 13:00:15,818645,2972725,498112,2024-03-01T06:06:47Z
2024-03-01 14:00:16,818645,2972725,498112,2024-03-01T07:05:47Z
2024-03-01 15:00:15,818645,2972725,498112,2024-03-01T08:06:28Z
2024-03-01 16:00:16,818645,2972725,498112,2024-03-01T09:06:37Z
2024-03-01 17:00:15,818645,2972725,498112,2024-03-01T10:06:07Z
2024-03-01 18:00:15,818891,2973451,498299,2024-03-01T11:05:35Z
2024-03-01 19:00:15,818891,2973451,498299,2024-03-01T12:07:37Z
2024-03-01 20:00:15,818891,2973451,498299,2024-03-01T13:05:31Z
2024-03-01 21:00:15,818891,2973451,498299,2024-03-01T14:05:44Z
2024-03-01 22:00:15,818891,2973451,498299,2024-03-01T15:06:00Z
2024-03-01 23:00:16,818891,2973451,498299,2024-03-01T16:06:09Z
2024-03-02 00:00:15,818891,2973451,498299,2024-03-01T17:10:03Z
2024-03-02 00:00:15,818891,2973451,498299,2024-03-01T17:13:44Z
2024-03-02 01:00:15,818891,2973451,498299,2024-03-01T18:06:03Z
2024-03-02 02:00:15,818891,2973451,498299,2024-03-01T19:05:55Z
2024-03-02 03:00:15,818891,2973451,498299,2024-03-01T20:06:09Z
2024-03-02 04:00:15,818891,2973451,498299,2024-03-01T21:06:09Z
2024-03-02 05:00:15,818891,2973451,498299,2024-03-01T22:05:43Z
2024-03-02 06:00:15,818891,2973451,498299,2024-03-01T23:05:45Z
2024-03-02 07:00:15,818891,2973451,498299,2024-03-02T00:19:08Z
2024-03-02 08:00:15,818891,2973451,498299,2024-03-02T01:24:29Z
2024-03-02 09:00:15,818891,2973451,498299,2024-03-02T02:08:49Z
2024-03-02 10:00:16,818891,2973451,498299,2024-03-02T03:06:11Z
2024-03-02 11:00:15,818891,2973451,498299,2024-03-02T04:06:22Z
2024-03-02 12:00:15,818891,2973451,498299,2024-03-02T05:06:03Z
2024-03-02 13:00:15,818891,2973451,498299,2024-03-02T06:07:08Z
2024-03-02 14:00:16,818891,2973451,498299,2024-03-02T07:05:45Z
2024-03-02 15:00:15,818891,2973451,498299,2024-03-02T08:05:49Z
2024-03-02 16:00:15,818891,2973451,498299,2024-03-02T09:05:47Z
2024-03-02 17:00:16,818891,2973451,498299,2024-03-02T10:06:00Z
2024-03-02 18:00:15,819046,2973906,498344,2024-03-02T11:05:40Z
2024-03-02 19:00:15,819069,2974006,498414,2024-03-02T12:06:43Z
2024-03-02 20:00:15,819069,2974006,498414,2024-03-02T13:05:27Z
2024-03-02 21:00:16,819069,2974006,498414,2024-03-02T14:05:33Z
2024-03-02 22:00:15,819069,2974006,498414,2024-03-02T15:05:41Z
2024-03-02 23:00:15,819112,2974136,498428,2024-03-02T16:06:41Z
2024-03-03 00:00:15,819146,2974255,498447,2024-03-02T17:05:41Z
2024-03-03 01:00:15,819146,2974255,498447,2024-03-02T18:06:53Z
2024-03-03 02:00:16,819146,2974255,498447,2024-03-02T19:05:26Z
2024-03-03 03:00:15,819146,2974255,498447,2024-03-02T20:05:32Z
2024-03-03 03:00:15,819146,2974255,498447,2024-03-02T21:05:26Z
2024-03-03 05:00:15,819146,2974255,498447,2024-03-02T22:05:36Z
2024-03-03 06:00:15,819146,2974255,498447,2024-03-02T23:05:58Z
2024-03-03 07:00:15,819146,2974255,498447,2024-03-03T00:21:51Z
2024-03-03 08:00:15,819146,2974255,498447,2024-03-03T01:28:10Z
2024-03-03 09:00:15,819146,2974255,498447,2024-03-03T02:12:13Z
2024-03-03 10:00:16,819146,2974255,498447,2024-03-03T03:05:59Z
2024-03-03 11:00:15,819167,2974414,498493,2024-03-03T04:06:19Z
2024-03-03 12:00:16,819167,2974414,498493,2024-03-03T05:05:57Z
2024-03-03 13:00:15,819167,2974414,498493,2024-03-03T06:07:03Z
2024-03-03 14:00:15,819167,2974414,498493,2024-03-03T07:05:37Z
2024-03-03 15:00:15,819167,2974414,498493,2024-03-03T08:07:01Z
2024-03-03 16:00:16,819167,2974414,498493,2024-03-03T09:06:00Z
