ts,amin,pagi,gama,created_at
2024-03-01 04:00:16,6908106,12805062,2149027,2024-02-29T22:05:33Z
2024-03-01 06:00:15,6908106,12805062,2149027,2024-02-29T23:05:50Z
2024-03-01 07:00:15,6908106,12805062,2149027,2024-03-01T00:23:19Z
2024-03-01 08:00:15,6908106,12805062,2149027,2024-03-01T01:29:51Z
2024-03-01 09:00:15,6908106,12805062,2149027,2024-03-01T02:13:44Z
2024-03-01 10:00:16,6907924,12804779,2148993,2024-03-01T03:07:38Z
2024-03-01 11:00:16,6907942,12804789,2148957,2024-03-01T04:07:05Z
2024-03-01 12:00:15,6907942,12804789,2148957,2024-03-01T05:06:06Z
2024-03-01 13:00:15,6907714,12804424,2148907,2024-03-01T06:06:47Z
2024-03-01 14:00:16,6907894,12804535,2148941,2024-03-01T07:05:47Z
2024-03-01 15:00:15,6908056,12805234,2149043,2024-03-01T08:06:28Z
2024-03-01 16:00:16,6908664,12806292,2149263,2024-03-01T09:06:37Z
2024-03-01 17:00:15,6908542,12806131,2149242,2024-03-01T10:06:07Z
2024-03-01 18:00:15,6908941,12806883,2149373,2024-03-01T11:05:35Z
2024-03-01 19:00:15,6909195,12807286,2149429,2024-03-01T12:07:37Z
2024-03-01 20:00:15,6908982,12807305,2149254,2024-03-01T13:05:31Z
2024-03-01 21:00:15,6909246,12807893,2149328,2024-03-01T14:05:44Z
2024-03-01 22:00:15,6909008,12807699,2149265,2024-03-01T15:06:00Z
2024-03-01 23:00:16,6909203,12807874,2149318,2024-03-01T16:06:09Z
2024-03-02 00:00:15,6909389,12808125,2149376,2024-03-01T17:10:03Z
2024-03-02 00:00:15,6909389,12808125,2149376,2024-03-01T17:13:44Z
2024-03-02 01:00:15,6909731,12808742,2149567,2024-03-01T18:06:03Z
2024-03-02 02:00:15,6909560,12808511,2149515,2024-03-01T19:05:55Z
2024-03-02 03:00:15,6909481,12808365,2149490,2024-03-01T20:06:09Z
2024-03-02 04:00:15,6909481,12808365,2149490,2024-03-01T21:06:09Z
2024-03-02 05:00:15,6909418,12808249,2149440,2024-03-01T22:05:43Z
2024-03-02 06:00:15,6909418,12808249,2149440,2024-03-01T23:05:45Z
2024-03-02 07:00:15,6909418,12808249,2149440,2024-03-02T00:19:08Z
2024-03-02 08:00:15,6909418,12808249,2149440,2024-03-02T01:24:29Z
2024-03-02 09:00:15,6909418,12808249,2149440,2024-03-02T02:08:49Z
2024-03-02 10:00:16,6909836,12809050,2149556,2024-03-02T03:06:11Z
2024-03-02 11:00:15,6910071,12809441,2149646,2024-03-02T04:06:22Z
2024-03-02 12:00:15,6910154,12809547,2149677,2024-03-02T05:06:03Z
2024-03-02 13:00:15,6910219,12809710,2149697,2024-03-02T06:07:08Z
2024-03-02 14:00:16,6910380,12809960,2149721,2024-03-02T07:05:45Z
2024-03-02 15:00:15,6910435,12810379,2149742,2024-03-02T08:05:49Z
2024-03-02 16:00:15,6910435,12810379,2149742,2024-03-02T09:05:47Z
2024-03-02 17:00:16,6910549,12810633,2149778,2024-03-02T10:06:00Z
2024-03-02 18:00:15,6910501,12810824,2149787,2024-03-02T11:05:40Z
2024-03-02 19:00:15,6910212,12810566,2149700,2024-03-02T12:06:43Z
2024-03-02 20:00:15,6910296,12810668,2149721,2024-03-02T13:05:27Z
2024-03-02 21:00:16,6910296,12810668,2149721,2024-03-02T14:05:33Z
2024-03-02 22:00:15,6910390,12810975,2149758,2024-03-02T15:05:41Z
2024-03-02 23:00:15,6910150,12810802,2149717,2024-03-02T16:06:41Z
2024-03-03 00:00:15,6910382,12811006,2149762,2024-03-02T17:05:41Z
2024-03-03 01:00:15,6910382,12811006,2149762,2024-03-02T18:06:53Z
2024-03-03 02:00:16,6910382,12811006,2149762,2024-03-02T19:05:26Z
2024-03-03 03:00:15,6910382,12811006,2149762,2024-03-02T20:05:32Z
2024-03-03 03:00:15,6910382,12811006,2149762,2024-03-02T21:05:26Z
2024-03-03 05:00:15,6910382,12811006,2149762,2024-03-02T22:05:36Z
2024-03-03 06:00:15,6910382,12811006,2149762,2024-03-02T23:05:58Z
2024-03-03 07:00:15,6910382,12811006,2149762,2024-03-03T00:21:51Z
2024-03-03 08:00:15,6910382,12811006,2149762,2024-03-03T01:28:10Z
2024-03-03 09:00:15,6910382,12811006,2149762,2024-03-03T02:12:13Z
2024-03-03 10:00:16,6910382,12811006,2149762,2024-03-03T03:05:59Z
2024-03-03 11:00:15,6910450,12811129,2149771,2024-03-03T04:06:19Z
2024-03-03 12:00:16,6910450,12811129,2149771,2024-03-03T05:05:57Z
2024-03-03 13:00:15,6910450,12811129,2149771,2024-03-03T06:07:03Z
2024-03-03 14:00:15,6910450,12811129,2149771,2024-03-03T07:05:37Z
2024-03-03 15:00:15,6910266,12810959,2149707,2024-03-03T08:07:01Z
2024-03-03 16:00:16,6910289,12810996,2149695,2024-03-03T09:06:00Z
2024-03-03 17:00:15,6910289,12810996,2149695,2024-03-03T10:05:54Z
2024-03-03 18:00:15,6910289,12810996,2149695,2024-03-03T11:05:33Z
2024-03-03 19:00:15,6910289,12810996,2149695,2024-03-03T12:07:52Z
2024-03-03 20:00:16,6910353,12811070,2149707,2024-03-03T13:05:43Z
2024-03-03 21:00:18,6910353,12811070,2149707,2024-03-03T14:06:07Z
2024-03-03 22:00:15,6910422,12811180,2149733,2024-03-03T15:05:47Z
2024-03-03 23:00:15,6910688,12811426,2149878,2024-03-03T16:05:59Z
2024-03-04 00:00:15,6910813,12811634,2149937,2024-03-03T17:05:28Z
2024-03-04 01:00:15,6911019,12811746,2150005,2024-03-03T18:06:09Z
2024-03-04 02:00:16,6910987,12811739,2150000,2024-03-03T19:05:21Z
2024-03-04 03:00:15,6910987,12811739,2150000,2024-03-03T20:06:44Z
2024-03-04 04:00:15,6910987,12811739,2150000,2024-03-03T21:05:34Z
2024-03-04 04:00:15,6910987,12811739,2150000,2024-03-03T22:05:32Z
2024-03-04 06:00:15,6910987,12811739,2150000,2024-03-03T23:05:55Z
2024-03-04 07:00:15,6910987,12811739,2150000,2024-03-04T00:21:11Z
2024-03-04 08:00:15,6910987,12811739,2150000,2024-03-04T01:29:05Z
2024-03-04 09:00:15,6910987,12811739,2150000,2024-03-04T02:31:44Z
2024-03-04 10:00:16,6910987,12811739,2150000,2024-03-04T03:26:17Z
2024-03-04 11:00:15,6910987,12811739,2150000,2024-03-04T04:24:15Z
2024-03-04 12:00:15,6910987,12811739,2150000,2024-03-04T05:25:12Z
